0.849,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.851,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.048,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.852,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.851,0.052,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.852,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.703,0.046,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.053,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.694,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.694,0.056,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.688,0.047,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.699,0.045,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.71,0.048,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.702,0.047,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.709,0.05,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.693,0.053,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.707,0.054,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.697,0.044,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.705,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.699,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.688,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.038,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.697,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.045,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.705,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.705,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.699,0.05,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.048,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.697,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.705,0.05,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.047,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.7,0.056,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.703,0.042,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.696,0.05,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.698,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.693,0.046,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.694,0.053,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.692,0.046,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.702,0.046,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.693,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.7,0.054,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.702,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.703,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.707,0.044,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.706,0.055,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.698,0.062,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.7,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.699,0.042,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.033,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.693,0.05,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.707,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.698,0.057,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.694,0.046,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.695,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.694,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.042,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.697,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.704,0.049,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.701,0.045,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.698,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.698,0.048,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.696,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.707,0.051,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.708,0.052,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.697,0.048,EDGE-1,imagenet_image_classification,raspi-2,09-11-2022 11:00:30
0.598,0.037,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.594,0.023,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.587,0.016,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.597,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.599,0.016,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.598,0.031,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.595,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.599,0.018,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.605,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.017,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.604,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.608,0.011,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.605,0.027,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.6,0.021,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.607,0.013,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.602,0.015,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.611,0.028,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.618,0.016,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.613,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.596,0.018,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.596,0.027,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.605,0.007,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.6,0.007,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.61,0.014,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.012,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.591,0.03,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.606,0.027,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.605,0.014,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.005,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.583,0.037,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.026,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.608,0.019,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.607,0.018,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.597,0.017,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.592,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.612,0.024,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.599,0.032,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.605,0.03,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.611,0.021,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.578,0.013,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.591,0.036,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.007,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.596,0.006,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.576,0.005,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.59,0.031,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.609,0.023,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.59,0.006,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.582,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.597,0.016,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.599,0.01,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.594,0.033,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.598,0.013,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.025,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.61,0.024,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.024,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.618,0.036,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.594,0.034,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.613,0.039,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.603,0.022,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.599,0.017,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.023,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.59,0.016,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.601,0.018,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.585,0.015,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.602,0.017,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.007,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.596,0.023,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.602,0.015,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.598,0.021,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.615,0.015,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.614,0.005,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.593,0.01,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.611,0.012,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.596,0.03,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.611,0.021,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.615,0.028,EDGE-2,imagenet_image_classification,raspi-3,09-11-2022 11:00:30
0.504,0.013,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.489,0.014,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.491,0.019,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.504,0.02,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.495,0.028,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.506,0.024,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.502,0.025,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.495,0.019,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.506,0.019,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.503,0.017,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.503,0.02,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.497,0.02,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.506,0.022,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.51,0.016,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.496,0.02,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.51,0.02,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.502,0.013,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.492,0.015,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.493,0.009,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.494,0.021,EDGE-2,imagenet_image_classification,raspi-4,09-11-2022 11:00:30
0.797,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.063,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.797,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.055,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.055,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.796,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.055,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.796,0.063,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.796,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.795,0.063,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.797,0.064,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.797,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.797,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.065,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.059,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.065,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.064,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.802,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.057,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.797,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.063,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.803,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.061,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.8,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.058,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.798,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.799,0.062,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.801,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.794,0.06,EDGE-3,imagenet_image_classification,raspi-5,09-11-2022 11:00:30
0.85,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.852,0.047,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.05,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.851,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.048,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.851,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.849,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.048,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.852,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.85,0.051,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
0.848,0.049,EDGE-1,imagenet_image_classification,raspi-1,09-11-2022 11:00:30
