EDGE-1,imagenet_image_classification,raspi-1,Chihuahua,0.013709068298339844,0.4327079653739929,0.7548339018692538,0.5096678037385076,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01295018196105957,0.8953953385353088,1.0,1.0,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.013218164443969727,0.4521256983280182,0.7656437710505395,0.531287542101079,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.012475728988647461,0.5003430247306824,0.794666092303111,0.5893321846062219,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.012348175048828125,0.5249714255332947,0.8084438457892449,0.6168876915784897,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Shih-Tzu,0.013638734817504883,0.12424503266811371,0.5730853133341846,0.14617062666836908,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Boston bull,0.013630867004394531,0.1079561784863472,0.563653407126384,0.12730681425276794,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.013911008834838867,0.9678181409835815,1.0,1.0,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.013344049453735352,0.347628116607666,0.7054539696262802,0.4109079392525603,1.0,0.846,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.013992071151733398,0.11550579220056534,0.5680246126033954,0.13604922520679075,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013560056686401367,0.3204696774482727,0.6885115749695722,0.3770231499391444,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Pembroke,0.01414799690246582,0.21904948353767395,0.6287012241701962,0.25740244834039244,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01206207275390625,0.5264982581138611,0.808977851005787,0.617955702011574,1.0,0.852,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.013129949569702148,0.35430437326431274,0.7084143372143016,0.4168286744286032,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,papillon,0.012633085250854492,0.6849563121795654,0.9029154777526855,0.8058309555053711,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Arctic fox,0.013777971267700195,0.30780190229415894,0.6808471811364036,0.3616943622728072,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.013607978820800781,0.31067371368408203,0.6827492433435777,0.36549848668715534,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.014597177505493164,0.2818828225135803,0.6658134250079885,0.33162685001597686,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.01467585563659668,0.38833341002464294,0.7284314176615547,0.45686283532310934,1.0,0.85,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.014622211456298828,0.3065875470638275,0.6801336939270433,0.3602673878540864,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,schipperke,0.014705896377563477,0.4857367277145386,0.7860640328118602,0.5721280656237203,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Angora,0.01444101333618164,0.7618584036827087,0.9476253840673965,0.8952507681347929,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,papillon,0.014050006866455078,0.19729286432266235,0.6160546260721543,0.23210925214430866,1.0,0.85,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,chow,0.01338505744934082,0.09285645931959152,0.5546857828737288,0.10937156574745763,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,carton,0.012965917587280273,0.4034070074558258,0.7370193933347977,0.47403878666959554,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,timber wolf,0.01347208023071289,0.39397993683815,0.7314805739354583,0.46296114787091663,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013008832931518555,0.8002964854240417,0.9707626384847304,0.9415252769694609,1.0,0.85,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.012334108352661133,0.42661845684051514,0.7509520334355971,0.5019040668711943,1.0,0.85,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01413416862487793,0.24292676150798798,0.6428980950046987,0.2857961900093976,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.014177083969116211,0.3855348229408264,0.726518697380039,0.45303739476007804,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.013296842575073242,0.2422540932893753,0.6425024078172796,0.2850048156345592,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.014924049377441406,0.34791624546051025,0.7048976710603712,0.40979534212074237,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.01452493667602539,0.1216239482164383,0.5716277669119189,0.1432555338238378,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,bulletproof vest,0.012621164321899414,0.13827566802501678,0.5812430481933119,0.16248609638662373,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,schipperke,0.012478113174438477,0.37992963194847107,0.7234880187932182,0.44697603758643656,1.0,0.85,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.012325763702392578,0.35423293709754944,0.7086177485851293,0.4172354971702585,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,schipperke,0.01405477523803711,0.3082262873649597,0.6813095808029175,0.36261916160583496,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,capuchin,0.01276707649230957,0.09417957812547684,0.5553997518385158,0.11079950367703158,1.0,0.85,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,German shepherd,0.013766288757324219,0.4238012433052063,0.7495884825119001,0.49917696502380016,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,lynx,0.012795209884643555,0.73415607213974,0.9313490435603643,0.8626980871207286,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.013913869857788086,0.6810178160667419,0.9015435236242582,0.8030870472485164,1.0,0.848,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Cardigan,0.013943672180175781,0.3751566708087921,0.7209403243868033,0.4418806487736067,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.015581369400024414,0.32901301980018616,0.6933096473561611,0.38661929471232215,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Labrador retriever,0.014101028442382812,0.0833730697631836,0.5489853523872994,0.09797070477459882,1.0,0.851,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013930082321166992,0.14550118148326874,0.5854883557481015,0.170976711496203,1.0,0.851,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.013291120529174805,0.21781128644943237,0.627973728818703,0.25594745763740584,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,cougar,0.013758182525634766,0.31494319438934326,0.6850430049291089,0.3700860098582177,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.013398170471191406,0.21114149689674377,0.6243471713172813,0.24869434263456275,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.0133209228515625,0.5902190208435059,0.8467796832218013,0.6935593664436027,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.013625860214233398,0.34005439281463623,0.7000319957733154,0.40006399154663086,1.0,0.85,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01368403434753418,0.30229753255844116,0.6776131213621863,0.3552262427243727,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01280522346496582,0.5412752628326416,0.8180230686443253,0.6360461372886506,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013191938400268555,0.3658471703529358,0.7154576974987843,0.43091539499756865,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,schipperke,0.0138092041015625,0.4717075824737549,0.7778018742483833,0.5556037484967666,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.013881921768188477,0.5965296030044556,0.8508997664732092,0.7017995329464183,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,jersey,0.013897418975830078,0.44947078824043274,0.7643945813179016,0.5287891626358032,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,chow,0.014456987380981445,0.693202793598175,0.9072871877780112,0.8145743755560224,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01253819465637207,0.16570071876049042,0.5974710110355826,0.1949420220711652,1.0,0.85,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013663053512573242,0.10420715808868408,0.5612983282874612,0.12259665657492246,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.013153076171875,0.43765178322792053,0.7577454553756894,0.5154909107513788,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013267993927001953,0.5136918425559998,0.8021716720917645,0.6043433441835291,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,curly-coated retriever,0.012176752090454102,0.26796895265579224,0.657814459750172,0.3156289195003442,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.011515140533447266,0.2959985136985779,0.6741167727638694,0.3482335455277387,1.0,0.85,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.013651847839355469,0.21857523918151855,0.6288769098947633,0.2577538197895266,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.014510869979858398,0.8545088171958923,1.0,1.0,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.013221979141235352,0.6240212321281433,0.9438273343727904,0.8876546687455809,1.0,0.703,0.047,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.013432979583740234,0.9875681400299072,1.0,1.0,1.0,0.699,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,schipperke,0.015196084976196289,0.9489483833312988,1.0,1.0,1.0,0.698,0.047,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,groenendael,0.013631820678710938,0.27136141061782837,0.6943849646259516,0.3887699292519031,1.0,0.698,0.052,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014050960540771484,0.29527702927589417,0.7124295174646721,0.4248590349293441,1.0,0.695,0.052,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,proboscis monkey,0.013807058334350586,0.5210154056549072,0.8710935937713015,0.7421871875426029,1.0,0.702,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Persian cat,0.013234853744506836,0.5731561779975891,0.9099829599410509,0.8199659198821018,1.0,0.699,0.048,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.011976003646850586,0.4384346008300781,0.8131675720214844,0.6263351440429688,1.0,0.7,0.056,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.01293325424194336,0.4607603847980499,0.8291145605700356,0.6582291211400714,1.0,0.7,0.043,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.011526107788085938,0.21006935834884644,0.6489853605310968,0.2979707210621935,1.0,0.705,0.044,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,stole,0.01415395736694336,0.3833993971347809,0.7692411496733012,0.5384822993466024,1.0,0.712,0.057,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Border collie,0.015510082244873047,0.28917428851127625,0.7047976547530286,0.40959530950605705,1.0,0.706,0.053,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014145135879516602,0.38939163088798523,0.7769499508449398,0.5538999016898795,1.0,0.703,0.052,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Persian cat,0.01378011703491211,0.40367433428764343,0.7871083458660337,0.5742166917320675,1.0,0.703,0.047,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.013955116271972656,0.5017795562744141,0.8563775257630781,0.7127550515261564,1.0,0.704,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.014724016189575195,0.798703670501709,1.0,1.0,1.0,0.698,0.049,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Scotch terrier,0.013131856918334961,0.1861191689968109,0.6342851147163138,0.2685702294326276,1.0,0.693,0.042,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,schipperke,0.012809276580810547,0.8897187113761902,1.0,1.0,1.0,0.713,0.048,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.013150930404663086,0.6340742111206055,0.9588091252681661,0.9176182505363322,1.0,0.691,0.048,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Border collie,0.013213157653808594,0.3009093701839447,0.7164815612834134,0.43296312256682695,1.0,0.695,0.056,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,affenpinscher,0.01164698600769043,0.5512251853942871,0.894860447990177,0.7897208959803541,1.0,0.698,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.013367176055908203,0.42229893803596497,0.8020736323576287,0.6041472647152575,1.0,0.699,0.059,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,spider monkey,0.01578974723815918,0.1303315907716751,0.5932271750870352,0.18645435017407028,1.0,0.699,0.046,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,lynx,0.013791084289550781,0.44064682722091675,0.8161024585515902,0.6322049171031805,1.0,0.697,0.056,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014447689056396484,0.5680668950080872,0.9040305085406026,0.8080610170812051,1.0,0.703,0.041,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.014709949493408203,0.6565334796905518,0.9682835090517488,0.9365670181034976,1.0,0.701,0.04,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,lynx,0.013747215270996094,0.3948749303817749,0.7836745189524246,0.567349037904849,1.0,0.696,0.042,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.014351129531860352,0.5144691467285156,0.864354919779402,0.7287098395588041,1.0,0.706,0.058,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.013349771499633789,0.9999029636383057,1.0,1.0,1.0,0.706,0.046,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,carton,0.013646841049194336,0.7918335795402527,1.0,1.0,1.0,0.692,0.059,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.012964010238647461,0.4042866826057434,0.7891893294747807,0.5783786589495614,1.0,0.699,0.059,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.012661933898925781,0.19069547951221466,0.6367973310704553,0.2735946621409106,1.0,0.697,0.052,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,triceratops,0.013540983200073242,0.5801318287849426,0.9149726958404454,0.8299453916808908,1.0,0.699,0.049,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,schipperke,0.012368917465209961,0.5328727960586548,0.8789991437117033,0.7579982874234066,1.0,0.703,0.043,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tiger cat,0.01676321029663086,0.2579239010810852,0.687172642293966,0.3743452845879321,1.0,0.689,0.06,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.014393091201782227,0.1864185780286789,0.6312806887525908,0.26256137750518155,1.0,0.71,0.042,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.01386880874633789,0.6282036900520325,0.9474385256780858,0.8948770513561717,1.0,0.702,0.054,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.013457059860229492,0.27316299080848694,0.697944196238034,0.39588839247606805,1.0,0.69,0.044,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.014674901962280273,0.32241979241371155,0.7302998517240797,0.46059970344815937,1.0,0.7,0.053,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014982938766479492,0.4802809953689575,0.8450294506960903,0.6900589013921804,1.0,0.696,0.054,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Persian cat,0.013949155807495117,0.7482481002807617,1.0,1.0,1.0,0.697,0.05,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.01247406005859375,0.6130108833312988,0.9359963608330717,0.8719927216661435,1.0,0.703,0.044,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.011960268020629883,0.8310023546218872,1.0,1.0,1.0,0.707,0.056,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.012497186660766602,0.8362194299697876,1.0,1.0,1.0,0.696,0.045,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.012116193771362305,0.6068916320800781,0.927991277912608,0.855982555825216,1.0,0.709,0.044,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Persian cat,0.012867212295532227,0.25075194239616394,0.6775863614703711,0.35517272294074215,1.0,0.706,0.058,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Persian cat,0.013119935989379883,0.2565198838710785,0.6853467369010683,0.3706934738021366,1.0,0.692,0.049,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siberian husky,0.015123844146728516,0.3054133951663971,0.716912922703407,0.43382584540681407,1.0,0.704,0.058,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,lynx,0.013928890228271484,0.6467207074165344,0.9639316409013877,0.9278632818027754,1.0,0.697,0.043,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.01540374755859375,0.7776965498924255,1.0,1.0,1.0,0.693,0.052,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,warthog,0.01423501968383789,0.23900066316127777,0.6704712290736646,0.3409424581473292,1.0,0.701,0.066,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,wombat,0.014844894409179688,0.3329917788505554,0.739907621650256,0.4798152433005122,1.0,0.694,0.056,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,space heater,0.01441812515258789,0.41613858938217163,0.8006781715189102,0.6013563430378204,1.0,0.692,0.048,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Angora,0.013864994049072266,0.6100444197654724,0.932655616854945,0.86531123370989,1.0,0.705,0.049,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014394998550415039,0.5732921957969666,0.906014302972356,0.8120286059447118,1.0,0.706,0.05,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.013722896575927734,0.2612704932689667,0.6882352256981028,0.3764704513962056,1.0,0.694,0.042,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,marmoset,0.013529300689697266,0.1439545452594757,0.6025317273927889,0.20506345478557794,1.0,0.702,0.046,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.013603925704956055,0.3550031781196594,0.7539364650355218,0.5078729300710435,1.0,0.699,0.057,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.014003992080688477,0.7600948810577393,1.0,1.0,1.0,0.702,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siberian husky,0.014740943908691406,0.2691677510738373,0.6925377332430882,0.3850754664861764,1.0,0.699,0.053,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014190196990966797,0.504833459854126,0.8605953284672329,0.7211906569344657,1.0,0.7,0.053,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.012516975402832031,0.2858886420726776,0.7024707096831995,0.4049414193663989,1.0,0.706,0.047,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,conch,0.013695955276489258,0.12344978004693985,0.5875530354942836,0.17510607098856718,1.0,0.705,0.048,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Angora,0.013853311538696289,0.24891796708106995,0.6783079993417407,0.3566159986834813,1.0,0.698,0.05,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Egyptian cat,0.01263427734375,0.1575738787651062,0.6125527705465045,0.22510554109300887,1.0,0.7,0.055,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,Siamese cat,0.012804985046386719,0.3687543570995331,0.7578701797898832,0.5157403595797666,1.0,0.715,0.046,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.012152910232543945,0.8495360612869263,1.0,1.0,1.0,0.701,0.051,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,stethoscope,0.015113115310668945,0.2575686275959015,0.684504747561534,0.3690094951230681,1.0,0.698,0.041,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,bull mastiff,0.013847112655639648,0.13925381004810333,0.5987615674100024,0.19752313482000475,1.0,0.705,0.046,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.013624906539916992,0.8934630751609802,1.0,1.0,1.0,0.701,0.044,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,schipperke,0.014104127883911133,0.5219756364822388,0.8755220406347042,0.7510440812694084,1.0,0.695,0.049,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,tabby,0.014507055282592773,0.8943213224411011,1.0,1.0,1.0,0.695,0.055,28-02-2023 13:08:39
EDGE-1,imagenet_image_classification,raspi-2,wombat,0.014374017715454102,0.24084526300430298,0.6722784427784714,0.34455688555694275,1.0,0.699,0.049,28-02-2023 13:08:39
